trial_type,trial_index,time_elapsed,internal_node_id,subject_id,round_name,round_index,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,images,target,target_word,target_image,target_type,round_type,set,test_audio,choice,chosen_image,correct,correct_helper,choices,chosen_images,chosen_items,chosen_audio_items,first_choice_location,chosen_images_in_order,chosen_audio_in_order,chosen_items_in_order,condition,sample_num,chosen_index,chosen_audio,central_images,seed,condition_index,condition_order,condition_vector,condition_name,fam_stims,round_stims,fam_test_index,subject,cur_target,cur_target_image,cur_target_type,familiar_classification,image,source,editing_needed,good_pic,aoa,AoAtestbased,use.,notes,version1,X,X.1,X.2,aoa_adj,chosen_word,familiar_classification_grid,image_grid,source_grid,editing_needed_grid,good_pic_grid,aoa_grid,AoAtestbased_grid,use._grid,notes_grid,version1_grid,X_grid,X.1_grid,X.2_grid,aoa_adj_grid
coact-grid-choice,37,156723,0.0-37.0,p003,NA,NA,NA,NA,NA,NA,NA,2474,NA,NA,"[""stims/images/manatee.png"",""stims/images/hippopotamus.png"",""stims/images/antelope.png"",""stims/images/elephant.png"",""stims/images/lobster.png"",""stims/images/tarsier.png"",""stims/images/tiger.png"",""stims/images/pangolin.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/manatee.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/tiger.png"",""stims/images/manatee.png""]","[""stims/audio/thats_tiger.wav"",""stims/audio/thats_manatee.wav""]","[""tiger"",""manatee""]",ap,3,1,stims/audio/thats_manatee.wav,"[""stims/images/tiger.png"",""stims/images/manatee.png""]",NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manatee,somewhat_unfamiliar,manatee.jpg,Moreno,y,,10.56,14,,,y,NA,NA,,10.56
coact-grid-choice-audio,38,159731,0.0-38.0,p003,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,stims/images/manatee.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,ap,3,NA,stims/audio/thats_manatee.wav,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manatee,somewhat_unfamiliar,manatee.jpg,Moreno,y,,10.56,14,,,y,NA,NA,,10.56
coact-grid,39,164504,0.0-39.0,p003,NA,NA,NA,NA,NA,NA,NA,3465,NA,NA,"[""stims/images/manatee.png"",""stims/images/antelope.png"",""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/tarsier.png"",""stims/images/lobster.png"",""stims/images/elephant.png"",""stims/images/hippopotamus.png""]",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"[5,6]","[""stims/images/lobster.png"",""stims/images/elephant.png""]","[""lobster"",""elephant""]","[""stims/audio/thats_lobster.wav"",""stims/audio/thats_elephant.wav""]",right,"[""stims/images/elephant.png"",""stims/images/lobster.png""]","[""stims/audio/thats_elephant.wav"",""stims/audio/thats_lobster.wav""]","[""elephant"",""lobster""]",ap,4,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,40,166228,0.0-40.0,p003,NA,NA,NA,NA,NA,NA,NA,1723,NA,NA,"[""stims/images/manatee.png"",""stims/images/antelope.png"",""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/tarsier.png"",""stims/images/lobster.png"",""stims/images/elephant.png"",""stims/images/hippopotamus.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/lobster.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/elephant.png"",""stims/images/lobster.png""]","[""stims/audio/thats_elephant.wav"",""stims/audio/thats_lobster.wav""]","[""elephant"",""lobster""]",ap,4,0,stims/audio/thats_elephant.wav,"[""stims/images/lobster.png"",""stims/images/elephant.png""]",NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elephant,familiar,elephant.png,BOSS,n,,4.8,2,,,y,NA,NA,,4.8
coact-grid-choice-audio,41,169237,0.0-41.0,p003,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,stims/images/lobster.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,ap,4,NA,stims/audio/thats_elephant.wav,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elephant,familiar,elephant.png,BOSS,n,,4.8,2,,,y,NA,NA,,4.8
coact-grid,42,174607,0.0-42.0,p003,NA,NA,NA,NA,NA,NA,NA,4063,NA,NA,"[""stims/images/elephant.png"",""stims/images/lobster.png"",""stims/images/tarsier.png"",""stims/images/antelope.png"",""stims/images/manatee.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/tiger.png""]",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"[1,5]","[""stims/images/lobster.png"",""stims/images/hippopotamus.png""]","[""lobster"",""hippopotamus""]","[""stims/audio/its_lobster.wav"",""stims/audio/its_hippopotamus.wav""]",right,"[""stims/images/hippopotamus.png"",""stims/images/lobster.png""]","[""stims/audio/its_hippopotamus.wav"",""stims/audio/its_lobster.wav""]","[""hippopotamus"",""lobster""]",ap,5,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,43,176100,0.0-43.0,p003,NA,NA,NA,NA,NA,NA,NA,1491,NA,NA,"[""stims/images/elephant.png"",""stims/images/lobster.png"",""stims/images/tarsier.png"",""stims/images/antelope.png"",""stims/images/manatee.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/tiger.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/hippopotamus.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/hippopotamus.png"",""stims/images/lobster.png""]","[""stims/audio/its_hippopotamus.wav"",""stims/audio/its_lobster.wav""]","[""hippopotamus"",""lobster""]",ap,5,1,stims/audio/its_lobster.wav,"[""stims/images/lobster.png"",""stims/images/hippopotamus.png""]",NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lobster,somewhat_familiar,lobster.png,BOSS,n,,7.44,2,,,y,NA,NA,,7.44
coact-grid-choice-audio,44,179108,0.0-44.0,p003,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,stims/images/hippopotamus.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,ap,5,NA,stims/audio/its_lobster.wav,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lobster,somewhat_familiar,lobster.png,BOSS,n,,7.44,2,,,y,NA,NA,,7.44
coact-test,47,199285,0.0-47.0,p003,NA,NA,NA,NA,NA,NA,NA,209409.232,NA,NA,"[""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png""]",NA,duck,NA,NA,practice_posttest,familiar,stims/audio/wheres_duck.wav,2,stims/images/duck.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,duck,stims/images/duck.png,familiar,familiar,duck.png,MEM,n,,3.5,2,,,fam,NA,8,familiar_exp,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,49,204112,0.0-49.0,p003,NA,NA,NA,NA,NA,NA,NA,214230.7707,NA,NA,"[""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/squirrel.png""]",NA,cat,NA,NA,practice_posttest,familiar,stims/audio/wheres_cat.wav,5,stims/images/cat.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,cat,stims/images/cat.png,familiar,familiar,cat.png,CATegories,n,,3.68,2,,,fam,NA,11,somewhat familiar,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,51,210805,0.0-51.0,p003,NA,NA,NA,NA,NA,NA,NA,220920.6427,NA,NA,"[""stims/images/antelope.png"",""stims/images/elephant.png"",""stims/images/lobster.png"",""stims/images/tarsier.png"",""stims/images/manatee.png"",""stims/images/pangolin.png"",""stims/images/tiger.png"",""stims/images/hippopotamus.png""]",NA,antelope,NA,NA,posttest,1,stims/audio/wheres_antelope.wav,0,stims/images/antelope.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,antelope,stims/images/antelope.png,somewhat unfamiliar,somewhat_unfamiliar,antelope.png,BOSS,n,,8.39,4,,,y,NA,NA,,8.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,53,218442,0.0-53.0,p003,NA,NA,NA,NA,NA,NA,NA,228550.7947,NA,NA,"[""stims/images/lobster.png"",""stims/images/elephant.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/manatee.png"",""stims/images/tarsier.png"",""stims/images/antelope.png"",""stims/images/tiger.png""]",NA,hippopotamus,NA,NA,posttest,1,stims/audio/wheres_hippopotamus.wav,2,stims/images/hippopotamus.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,hippopotamus,stims/images/hippopotamus.png,somewhat familiar,somewhat_familiar,hippopotamus.png,BOSS,n,,7,4,,,y,NA,NA,,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,55,224574,0.0-55.0,p003,NA,NA,NA,NA,NA,NA,NA,234675.784,NA,NA,"[""stims/images/lobster.png"",""stims/images/manatee.png"",""stims/images/hippopotamus.png"",""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/antelope.png"",""stims/images/tarsier.png"",""stims/images/elephant.png""]",NA,manatee,NA,NA,posttest,1,stims/audio/find_manatee.wav,5,stims/images/antelope.png,0,0,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,manatee,stims/images/manatee.png,somewhat unfamiliar,somewhat_unfamiliar,manatee.jpg,Moreno,y,,10.56,14,,,y,NA,NA,,10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,57,231325,0.0-57.0,p003,NA,NA,NA,NA,NA,NA,NA,241420.5733,NA,NA,"[""stims/images/tarsier.png"",""stims/images/lobster.png"",""stims/images/pangolin.png"",""stims/images/antelope.png"",""stims/images/tiger.png"",""stims/images/hippopotamus.png"",""stims/images/manatee.png"",""stims/images/elephant.png""]",NA,tarsier,NA,NA,posttest,1,stims/audio/find_tarsier.wav,0,stims/images/tarsier.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,tarsier,stims/images/tarsier.png,unfamiliar,unfamiliar,tarsier.jpeg,Wikimedia,y,,NA,NA,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,59,236706,0.0-59.0,p003,NA,NA,NA,NA,NA,NA,NA,246795.8267,NA,NA,"[""stims/images/elephant.png"",""stims/images/pangolin.png"",""stims/images/lobster.png"",""stims/images/tarsier.png"",""stims/images/hippopotamus.png"",""stims/images/manatee.png"",""stims/images/tiger.png"",""stims/images/antelope.png""]",NA,lobster,NA,NA,posttest,1,stims/audio/wheres_lobster.wav,2,stims/images/lobster.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,lobster,stims/images/lobster.png,somewhat familiar,somewhat_familiar,lobster.png,BOSS,n,,7.44,2,,,y,NA,NA,,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,61,242532,0.0-61.0,p003,NA,NA,NA,NA,NA,NA,NA,252615.4507,NA,NA,"[""stims/images/tarsier.png"",""stims/images/manatee.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/lobster.png"",""stims/images/tiger.png"",""stims/images/antelope.png"",""stims/images/elephant.png""]",NA,pangolin,NA,NA,posttest,1,stims/audio/find_pangolin.wav,3,stims/images/pangolin.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,pangolin,stims/images/pangolin.png,unfamiliar,unfamiliar,pangolin.jpg,dimy,n,,NA,13,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,63,247345,0.0-63.0,p003,NA,NA,NA,NA,NA,NA,NA,257422.8373,NA,NA,"[""stims/images/tarsier.png"",""stims/images/hippopotamus.png"",""stims/images/lobster.png"",""stims/images/antelope.png"",""stims/images/manatee.png"",""stims/images/pangolin.png"",""stims/images/elephant.png"",""stims/images/tiger.png""]",NA,elephant,NA,NA,posttest,1,stims/audio/wheres_elephant.wav,6,stims/images/elephant.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,elephant,stims/images/elephant.png,familiar,familiar,elephant.png,BOSS,n,,4.8,2,,,y,NA,NA,,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,65,253213,0.0-65.0,p003,NA,NA,NA,NA,NA,NA,NA,263287.7627,NA,NA,"[""stims/images/tiger.png"",""stims/images/manatee.png"",""stims/images/hippopotamus.png"",""stims/images/elephant.png"",""stims/images/pangolin.png"",""stims/images/antelope.png"",""stims/images/lobster.png"",""stims/images/tarsier.png""]",NA,tiger,NA,NA,posttest,1,stims/audio/find_tiger.wav,0,stims/images/tiger.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,tiger,stims/images/tiger.png,familiar,familiar,tiger.png,BOSS,n,,4,2,,,y,NA,NA,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,68,308914,0.0-68.0,p003,NA,NA,NA,NA,NA,NA,NA,318935.4613,NA,NA,"[""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/wolf.png""]",NA,duck,NA,NA,practice_pretest,familiar,stims/audio/wheres_duck.wav,5,stims/images/duck.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,duck,stims/images/duck.png,familiar,familiar,duck.png,MEM,n,,3.5,2,,,fam,NA,8,familiar_exp,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,70,312964,0.0-70.0,p003,NA,NA,NA,NA,NA,NA,NA,322979.68,NA,NA,"[""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/butterfly.png""]",NA,cat,NA,NA,practice_pretest,familiar,stims/audio/wheres_cat.wav,4,stims/images/cat.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,cat,stims/images/cat.png,familiar,familiar,cat.png,CATegories,n,,3.68,2,,,fam,NA,11,somewhat familiar,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,72,317269,0.0-72.0,p003,NA,NA,NA,NA,NA,NA,NA,327282.0267,NA,NA,"[""stims/images/dolphin.png"",""stims/images/armadillo.png"",""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/narwhal.png"",""stims/images/bear.png""]",NA,lynx,NA,NA,pretest,3,stims/audio/wheres_lynx.wav,6,stims/images/narwhal.png,0,0,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,lynx,stims/images/lynx.png,somewhat unfamiliar,unfamiliar,lynx.png,BOSS,n,,10.53,13,,,y,NA,NA,,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,74,327849,0.0-74.0,p003,NA,NA,NA,NA,NA,NA,NA,337857.3893,NA,NA,"[""stims/images/wombat.png"",""stims/images/armadillo.png"",""stims/images/pig.png"",""stims/images/narwhal.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/dolphin.png"",""stims/images/bear.png""]",NA,pig,NA,NA,pretest,3,stims/audio/find_pig.wav,2,stims/images/pig.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,pig,stims/images/pig.png,familiar,familiar,pig.png,BOSS,n,,3.84,2,,,y,NA,NA,,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,76,332358,0.0-76.0,p003,NA,NA,NA,NA,NA,NA,NA,342356.9493,NA,NA,"[""stims/images/bear.png"",""stims/images/armadillo.png"",""stims/images/dolphin.png"",""stims/images/narwhal.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/wombat.png""]",NA,porcupine,NA,NA,pretest,3,stims/audio/wheres_porcupine.wav,6,stims/images/porcupine.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,porcupine,stims/images/porcupine.png,somewhat familiar,somewhat_familiar,porcupine.png,BOSS,n,,6.89,6,,,y,NA,NA,,6.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,78,336869,0.0-78.0,p003,NA,NA,NA,NA,NA,NA,NA,346863.504,NA,NA,"[""stims/images/dolphin.png"",""stims/images/bear.png"",""stims/images/narwhal.png"",""stims/images/armadillo.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/porcupine.png""]",NA,dolphin,NA,NA,pretest,3,stims/audio/find_dolphin.wav,0,stims/images/dolphin.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,dolphin,stims/images/dolphin.png,somewhat familiar,somewhat_familiar,dolphin.png,BOSS,n,,6.05,10,,,y,NA,NA,,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,80,342176,0.0-80.0,p003,NA,NA,NA,NA,NA,NA,NA,352165.8667,NA,NA,"[""stims/images/narwhal.png"",""stims/images/armadillo.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/dolphin.png"",""stims/images/porcupine.png"",""stims/images/bear.png""]",NA,narwhal,NA,NA,pretest,3,stims/audio/find_narwhal.wav,2,stims/images/wombat.png,0,0,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,narwhal,stims/images/narwhal.png,unfamiliar,unfamiliar,narwhal.png,BOSS,n,,12.14,12,,,y,NA,NA,,12.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,82,349442,0.0-82.0,p003,NA,NA,NA,NA,NA,NA,NA,359426.9067,NA,NA,"[""stims/images/lynx.png"",""stims/images/narwhal.png"",""stims/images/porcupine.png"",""stims/images/armadillo.png"",""stims/images/wombat.png"",""stims/images/bear.png"",""stims/images/pig.png"",""stims/images/dolphin.png""]",NA,armadillo,NA,NA,pretest,3,stims/audio/wheres_armadillo.wav,4,stims/images/wombat.png,0,0,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,armadillo,stims/images/armadillo.png,somewhat unfamiliar,somewhat_unfamiliar,armadillo.jpg,dimy,y,,8.608885,8,,,y,NA,NA,,8.608885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,84,356392,0.0-84.0,p003,NA,NA,NA,NA,NA,NA,NA,366370.8,NA,NA,"[""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/narwhal.png"",""stims/images/dolphin.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/armadillo.png"",""stims/images/bear.png""]",NA,wombat,NA,NA,pretest,3,stims/audio/wheres_wombat.wav,1,stims/images/porcupine.png,0,0,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,wombat,stims/images/wombat.png,unfamiliar,unfamiliar,editing_needed,dimy,y,,11.31,13,,,y,NA,NA,,11.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,86,361158,0.0-86.0,p003,NA,NA,NA,NA,NA,NA,NA,371129.264,NA,NA,"[""stims/images/dolphin.png"",""stims/images/bear.png"",""stims/images/narwhal.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/armadillo.png"",""stims/images/pig.png"",""stims/images/wombat.png""]",NA,bear,NA,NA,pretest,3,stims/audio/find_bear.wav,1,stims/images/bear.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,ap,NA,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,bear,stims/images/bear.png,familiar,familiar,bear.png,BOSS,n,,3.58,2,,,y,NA,NA,,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid,88,382810,0.0-88.0,p003,NA,NA,NA,NA,NA,NA,NA,20171,NA,NA,"[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]",NA,NA,NA,NA,NA,familiar,NA,NA,NA,NA,NA,"[6,5]","[""stims/images/duck.png"",""stims/images/cat.png""]","[""duck"",""cat""]","[""stims/audio/its_duck.wav"",""stims/audio/its_cat.wav""]",right,"[""stims/images/cat.png"",""stims/images/duck.png""]","[""stims/audio/its_cat.wav"",""stims/audio/its_duck.wav""]","[""cat"",""duck""]",ap,0,NA,NA,NA,NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,89,386388,0.0-89.0,p003,NA,NA,NA,NA,NA,NA,NA,3576,NA,NA,"[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]",NA,NA,NA,NA,NA,familiar,NA,NA,stims/images/cat.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/cat.png"",""stims/images/duck.png""]","[""stims/audio/its_cat.wav"",""stims/audio/its_duck.wav""]","[""cat"",""duck""]",ap,0,1,stims/audio/its_duck.wav,"[""stims/images/duck.png"",""stims/images/cat.png""]",NA,NA,NA,"[[""active"",""active""],[""passive"",""active""]]","[""all_active"",""passive_caregiver_active_child""]",NA,NA,NA,P003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,duck,familiar,duck.png,MEM,n,,3.5,2,,,fam,NA,8,familiar_exp,3.5
